global_id,model,module_id,module_name,record_class,rule_name,layer,rule_type,main_signal,output_slot,priority,validation_status,runtime_load,source_file,native_reference
M4-BUFFER-466,M4,M4.BUFFER,调节保护与病药接口,executable_rule,OS05 现实资源与环境调整｜适用情境,L10 外部支持与现实证据,路由,OS05 现实资源与环境调整,buffer_target,91,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:467
M4-BUFFER-467,M4,M4.BUFFER,调节保护与病药接口,executable_rule,OS05 现实资源与环境调整｜有效证据,L10 外部支持与现实证据,效果,OS05 现实资源与环境调整,buffer_level,93,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:468
M4-BUFFER-468,M4,M4.BUFFER,调节保护与病药接口,executable_rule,OS05 现实资源与环境调整｜使用边界,L10 外部支持与现实证据,边界,OS05 现实资源与环境调整,boundary_note,99,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:469
M4-BUFFER-469,M4,M4.BUFFER,调节保护与病药接口,executable_rule,OS06 专业咨询、治疗或督导｜现实支持定义,L10 外部支持与现实证据,定义,OS06 专业咨询、治疗或督导,external_support,95,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:470
M4-BUFFER-470,M4,M4.BUFFER,调节保护与病药接口,executable_rule,OS06 专业咨询、治疗或督导｜适用情境,L10 外部支持与现实证据,路由,OS06 专业咨询、治疗或督导,buffer_target,91,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:471
M4-BUFFER-471,M4,M4.BUFFER,调节保护与病药接口,executable_rule,OS06 专业咨询、治疗或督导｜有效证据,L10 外部支持与现实证据,效果,OS06 专业咨询、治疗或督导,buffer_level,93,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:472
M4-BUFFER-472,M4,M4.BUFFER,调节保护与病药接口,executable_rule,OS06 专业咨询、治疗或督导｜使用边界,L10 外部支持与现实证据,边界,OS06 专业咨询、治疗或督导,boundary_note,99,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:473
M4-BUFFER-473,M4,M4.BUFFER,调节保护与病药接口,executable_rule,OS07 安全计划、法律与医疗支持｜现实支持定义,L10 外部支持与现实证据,定义,OS07 安全计划、法律与医疗支持,external_support,95,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:474
M4-BUFFER-474,M4,M4.BUFFER,调节保护与病药接口,executable_rule,OS07 安全计划、法律与医疗支持｜适用情境,L10 外部支持与现实证据,路由,OS07 安全计划、法律与医疗支持,buffer_target,91,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:475
M4-BUFFER-475,M4,M4.BUFFER,调节保护与病药接口,executable_rule,OS07 安全计划、法律与医疗支持｜有效证据,L10 外部支持与现实证据,效果,OS07 安全计划、法律与医疗支持,buffer_level,93,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:476
M4-BUFFER-476,M4,M4.BUFFER,调节保护与病药接口,executable_rule,OS07 安全计划、法律与医疗支持｜使用边界,L10 外部支持与现实证据,边界,OS07 安全计划、法律与医疗支持,boundary_note,99,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:477
M4-BUFFER-477,M4,M4.BUFFER,调节保护与病药接口,executable_rule,OS08 主动退出、降低暴露与关系降级｜现实支持定义,L10 外部支持与现实证据,定义,OS08 主动退出、降低暴露与关系降级,external_support,95,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:478
M4-BUFFER-478,M4,M4.BUFFER,调节保护与病药接口,executable_rule,OS08 主动退出、降低暴露与关系降级｜适用情境,L10 外部支持与现实证据,路由,OS08 主动退出、降低暴露与关系降级,buffer_target,91,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:479
M4-BUFFER-479,M4,M4.BUFFER,调节保护与病药接口,executable_rule,OS08 主动退出、降低暴露与关系降级｜有效证据,L10 外部支持与现实证据,效果,OS08 主动退出、降低暴露与关系降级,buffer_level,93,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:480
M4-BUFFER-480,M4,M4.BUFFER,调节保护与病药接口,executable_rule,OS08 主动退出、降低暴露与关系降级｜使用边界,L10 外部支持与现实证据,边界,OS08 主动退出、降低暴露与关系降级,boundary_note,99,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:481
M4-BUFFER-481,M4,M4.BUFFER,调节保护与病药接口,executable_rule,M4-BASE接口｜保护必须针对已成立失衡候选,L11 跨模块接口与去重,接口,跨模块接口,interface_log,98,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:482
M4-BUFFER-482,M4,M4.BUFFER,调节保护与病药接口,executable_rule,M4-MISREAD接口｜验证证据优先于增加解释,L11 跨模块接口与去重,接口,跨模块接口,interface_log,98,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:483
M4-BUFFER-483,M4,M4.BUFFER,调节保护与病药接口,executable_rule,M4-OVERUSE接口｜K机制决定保护任务,L11 跨模块接口与去重,接口,跨模块接口,interface_log,98,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:484
M4-BUFFER-484,M4,M4.BUFFER,调节保护与病药接口,executable_rule,M4-TRIGGER接口｜保护可调整阈值但不预测事件,L11 跨模块接口与去重,接口,跨模块接口,interface_log,98,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:485
M4-BUFFER-485,M4,M4.BUFFER,调节保护与病药接口,executable_rule,M4-LOOP接口｜中断循环必须有现实节点,L11 跨模块接口与去重,接口,跨模块接口,interface_log,98,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:486
M4-BUFFER-486,M4,M4.BUFFER,调节保护与病药接口,executable_rule,M4-REPAIR接口｜保护必须补足具体RN节点,L11 跨模块接口与去重,接口,跨模块接口,interface_log,98,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:487
M4-BUFFER-487,M4,M4.BUFFER,调节保护与病药接口,executable_rule,M1接口｜心动信号不作为保护分,L11 跨模块接口与去重,接口,跨模块接口,interface_log,98,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:488
M4-BUFFER-488,M4,M4.BUFFER,调节保护与病药接口,executable_rule,M2接口｜准入证据不等于调节能力,L11 跨模块接口与去重,接口,跨模块接口,interface_log,98,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:489
M4-BUFFER-489,M4,M4.BUFFER,调节保护与病药接口,executable_rule,M3-BASE／EXPR接口｜中性功能只提供资源来源,L11 跨模块接口与去重,接口,跨模块接口,interface_log,98,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:490
M4-BUFFER-490,M4,M4.BUFFER,调节保护与病药接口,executable_rule,M3-CARE／BOUND接口｜投入与边界分别验证,L11 跨模块接口与去重,接口,跨模块接口,interface_log,98,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:491
M4-BUFFER-491,M4,M4.BUFFER,调节保护与病药接口,executable_rule,M3-CONFLICT及未来REPAIR／STATE接口,L11 跨模块接口与去重,接口,跨模块接口,interface_log,98,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:492
M4-BUFFER-492,M4,M4.BUFFER,调节保护与病药接口,executable_rule,共享引擎、M5与去重接口,L11 跨模块接口与去重,接口,跨模块接口,interface_log,98,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:493
M4-BUFFER-493,M4,M4.BUFFER,调节保护与病药接口,executable_rule,结构保护基础分,L12 评分、层级与发布,评分,BUFFER评分,buffer_score,96,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:494
M4-BUFFER-494,M4,M4.BUFFER,调节保护与病药接口,executable_rule,独立来源加分,L12 评分、层级与发布,评分,BUFFER评分,buffer_score,96,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:495
M4-BUFFER-495,M4,M4.BUFFER,调节保护与病药接口,executable_rule,靶点匹配加分,L12 评分、层级与发布,评分,BUFFER评分,buffer_score,96,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:496
M4-BUFFER-496,M4,M4.BUFFER,调节保护与病药接口,executable_rule,现实启动加分,L12 评分、层级与发布,评分,BUFFER评分,buffer_score,96,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:497
M4-BUFFER-497,M4,M4.BUFFER,调节保护与病药接口,executable_rule,实际效果加分,L12 评分、层级与发布,评分,BUFFER评分,buffer_score,96,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:498
M4-BUFFER-498,M4,M4.BUFFER,调节保护与病药接口,executable_rule,跨情境稳定加分,L12 评分、层级与发布,评分,BUFFER评分,buffer_score,96,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:499
M4-BUFFER-499,M4,M4.BUFFER,调节保护与病药接口,executable_rule,接收反馈与反例审查加分,L12 评分、层级与发布,评分,BUFFER评分,buffer_score,96,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:500
M4-BUFFER-500,M4,M4.BUFFER,调节保护与病药接口,executable_rule,伪保护扣分,L12 评分、层级与发布,评分,BUFFER评分,buffer_score,96,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:501
M4-BUFFER-501,M4,M4.BUFFER,调节保护与病药接口,executable_rule,现实反例扣分,L12 评分、层级与发布,评分,BUFFER评分,counterevidence,96,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:502
M4-BUFFER-502,M4,M4.BUFFER,调节保护与病药接口,executable_rule,同源与同事件去重,L12 评分、层级与发布,评分,BUFFER评分,dedup_log,96,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:503
M4-BUFFER-503,M4,M4.BUFFER,调节保护与病药接口,executable_rule,主次保护门槛,L12 评分、层级与发布,评分,BUFFER评分,primary_buffer,96,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:504
M4-BUFFER-504,M4,M4.BUFFER,调节保护与病药接口,executable_rule,BL层级与风险降权规则,L12 评分、层级与发布,评分,BUFFER评分,buffer_level,96,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:505
M4-BUFFER-505,M4,M4.BUFFER,调节保护与病药接口,executable_rule,潜在资源模板,L13 用户输出与句库,模板,BUFFER输出模板,report_text,85,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:506
M4-BUFFER-506,M4,M4.BUFFER,调节保护与病药接口,executable_rule,条件性资源模板,L13 用户输出与句库,模板,BUFFER输出模板,report_text,85,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:507
M4-BUFFER-507,M4,M4.BUFFER,调节保护与病药接口,executable_rule,现实已启动模板,L13 用户输出与句库,模板,BUFFER输出模板,report_text,85,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:508
M4-BUFFER-508,M4,M4.BUFFER,调节保护与病药接口,executable_rule,单次有效模板,L13 用户输出与句库,模板,BUFFER输出模板,report_text,85,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:509
M4-BUFFER-509,M4,M4.BUFFER,调节保护与病药接口,executable_rule,稳定保护模板,L13 用户输出与句库,模板,BUFFER输出模板,report_text,85,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:510
M4-BUFFER-510,M4,M4.BUFFER,调节保护与病药接口,executable_rule,伪保护提醒模板,L13 用户输出与句库,模板,BUFFER输出模板,report_text,85,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:511
M4-BUFFER-511,M4,M4.BUFFER,调节保护与病药接口,executable_rule,安全与外部支持模板,L13 用户输出与句库,模板,BUFFER输出模板,report_text,85,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:512
M4-BUFFER-512,M4,M4.BUFFER,调节保护与病药接口,executable_rule,标准四段式报告模板,L13 用户输出与句库,模板,BUFFER输出模板,report_text,85,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:513
M4-BUFFER-513,M4,M4.BUFFER,调节保护与病药接口,executable_rule,案例记录最小字段,L14 案例验证与发布,验证,案例与版本,case_validation,97,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:514
M4-BUFFER-514,M4,M4.BUFFER,调节保护与病药接口,executable_rule,规则升级为已验证,L14 案例验证与发布,验证,案例与版本,validation_status,97,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:515
M4-BUFFER-515,M4,M4.BUFFER,调节保护与病药接口,executable_rule,规则标记需修改,L14 案例验证与发布,验证,案例与版本,validation_status,97,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:516
M4-BUFFER-516,M4,M4.BUFFER,调节保护与病药接口,executable_rule,规则停用条件,L14 案例验证与发布,验证,案例与版本,validation_status,97,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:517
M4-BUFFER-517,M4,M4.BUFFER,调节保护与病药接口,executable_rule,版本追踪规则,L14 案例验证与发布,验证,案例与版本,version_log,97,待验证,是,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv,M4_BUFFER_调节保护与病药接口原子规则表_V0.8.csv:518
